Timestamp,SensorValue,AIScore,Action
1785170264,15.7489,0.711185,FLOWING
1785170265,15.724,0.711096,FLOWING
1785170266,15.7777,0.711237,FLOWING
1785170266,15.7932,0.711296,FLOWING
1785170267,15.7246,0.711093,FLOWING
1785170202,15.7791,0.711227,FLOWING
1785170203,15.7252,0.711074,FLOWING
1785170203,15.7524,0.711149,FLOWING
1785170204,15.7206,0.711036,FLOWING
1785170204,15.7495,0.711128,FLOWING
1785170205,15.7322,0.711048,FLOWING
1785170206,15.7532,0.711107,FLOWING
1785170272,15.7356,0.71106,FLOWING
1785170272,15.7464,0.71109,FLOWING
1785170273,15.7226,0.710992,FLOWING
1785170208,15.7593,0.711107,FLOWING
1785170209,15.7683,0.711121,FLOWING
1785170209,15.7037,0.71092,FLOWING
1785170210,15.7103,0.710932,FLOWING
1785170211,15.7566,0.711067,FLOWING
1785170211,15.7778,0.711113,FLOWING
1785170277,15.7544,0.711048,FLOWING
1785170213,15.717,0.710927,FLOWING
1785170213,15.6993,0.710863,FLOWING
1785170214,15.7148,0.710901,FLOWING
1785170214,15.7435,0.710969,FLOWING
1785170215,15.6991,0.710851,FLOWING
1785170216,15.699,0.710848,FLOWING
1785170216,15.6677,0.710745,FLOWING
1785170282,15.678,0.710769,FLOWING
1785170217,15.6992,0.710807,FLOWING
1785170218,15.6794,0.710744,FLOWING
1785170219,15.706,0.710827,FLOWING
1785170219,15.7023,0.710815,FLOWING
1785170220,15.7295,0.710872,FLOWING
1785170220,15.7054,0.710798,FLOWING
1785170221,15.6867,0.710737,FLOWING
1785170287,15.6683,0.710682,FLOWING
1785170222,15.697,0.710742,FLOWING
1785170222,15.6876,0.710703,FLOWING
1785170223,15.7175,0.710801,FLOWING
1785170224,15.6955,0.710713,FLOWING
1785170224,15.7125,0.71076,FLOWING
1785170225,15.7115,0.710756,FLOWING
1785170225,15.6899,0.710693,FLOWING
1785170226,15.6813,0.71064,FLOWING
1785170292,15.6404,0.710534,FLOWING
1785170293,15.6789,0.710626,FLOWING
1785170293,15.6494,0.710531,FLOWING
1785170229,15.658,0.710563,FLOWING
1785170230,15.7107,0.7107,FLOWING
1785170231,15.7083,0.710679,FLOWING
1785170231,15.6491,0.710502,FLOWING
1785170232,15.6855,0.710619,FLOWING
1785170297,15.6391,0.710462,FLOWING
1785170232,15.6892,0.710614,FLOWING
1785170233,15.7123,0.710657,FLOWING
1785170233,15.645,0.710472,FLOWING
1785170234,15.6396,0.710425,FLOWING
1785170234,15.6889,0.710566,FLOWING
1785170235,15.6914,0.710573,FLOWING
1785170236,15.6879,0.710562,FLOWING
1785170302,15.6142,0.710324,FLOWING
1785170237,15.6599,0.710461,FLOWING
1785170238,15.6205,0.710323,FLOWING
1785170238,15.6287,0.710361,FLOWING
1785170239,15.6354,0.710357,FLOWING
1785170240,15.6227,0.710314,FLOWING
1785170240,15.6875,0.710497,FLOWING
1785170241,15.621,0.710312,FLOWING
1785170241,15.6104,0.710255,FLOWING
1785170242,15.6572,0.710395,FLOWING
1785170243,15.6013,0.710214,FLOWING
1785170243,15.6597,0.710388,FLOWING
1785170244,15.6498,0.710355,FLOWING
1785170244,15.5953,0.710196,FLOWING
1785170245,15.6093,0.710203,FLOWING
1785170246,15.6674,0.710379,FLOWING
1785170246,15.6669,0.710376,FLOWING
1785170312,15.6327,0.710257,FLOWING
1785170247,15.6626,0.710333,FLOWING
1785170248,15.6431,0.710283,FLOWING
1785170248,15.6429,0.710281,FLOWING
1785170249,15.6466,0.710258,FLOWING
1785170249,15.6326,0.710236,FLOWING
1785170250,15.5937,0.710117,FLOWING
1785170251,15.6193,0.710167,FLOWING
1785170317,15.5937,0.710082,FLOWING
1785170252,15.5876,0.710064,FLOWING
1785170253,15.5918,0.71007,FLOWING
1785170253,15.6486,0.710217,FLOWING
1785170254,15.6474,0.710218,FLOWING
1785170255,15.5813,0.710003,FLOWING
1785170255,15.5888,0.710029,FLOWING
1785170256,15.6032,0.710076,FLOWING
1785170256,15.577,0.709976,FLOWING
1785170257,15.5799,0.70999,FLOWING
1785170257,15.6306,0.710127,FLOWING
1785170258,15.6008,0.710029,FLOWING
1785170259,15.6014,0.710011,FLOWING
1785170259,15.5836,0.709959,FLOWING
1785170260,15.5453,0.709855,FLOWING
1785170260,15.5448,0.709843,FLOWING
1785170261,15.6276,0.710067,FLOWING
1785170262,15.5503,0.709848,FLOWING
1785170262,15.5262,0.709769,FLOWING
1785170263,15.6208,0.710025,FLOWING
1785170264,15.5479,0.709807,FLOWING
1785170264,15.5636,0.709835,FLOWING
1785170265,15.556,0.709826,FLOWING
1785170265,15.6012,0.709933,FLOWING
1785170266,15.594,0.709903,FLOWING
1785170332,15.5452,0.709757,FLOWING
1785170267,15.5502,0.709769,FLOWING
1785170268,15.5959,0.709904,FLOWING
1785170268,15.5148,0.709656,FLOWING
1785170269,15.5153,0.709642,FLOWING
1785170270,15.5239,0.709673,FLOWING
1785170270,15.5295,0.709661,FLOWING
1785170271,15.5968,0.70986,FLOWING
1785170271,15.5564,0.709741,FLOWING
1785170272,15.5607,0.709738,FLOWING
1785170272,15.5028,0.709551,FLOWING
1785170273,15.4938,0.709541,FLOWING
1785170274,15.4911,0.709528,FLOWING
1785170274,15.5792,0.709763,FLOWING
1785170275,15.5802,0.709757,FLOWING
1785170276,15.5703,0.709708,FLOWING
1785170276,15.5477,0.709654,FLOWING
1785170277,15.5067,0.709524,FLOWING
1785170277,15.5334,0.709581,FLOWING
1785170278,15.495,0.709467,FLOWING
1785170279,15.5015,0.709488,FLOWING
1785170279,15.4786,0.709398,FLOWING
1785170280,15.4822,0.709426,FLOWING
1785170280,15.4821,0.709397,FLOWING
1785170281,15.5443,0.709587,FLOWING
1785170347,15.5417,0.709576,FLOWING
1785170282,15.4957,0.709423,FLOWING
1785170283,15.4881,0.709396,FLOWING
1785170283,15.5028,0.709432,FLOWING
1785170284,15.5237,0.709491,FLOWING
1785170284,15.4879,0.709362,FLOWING
1785170285,15.4635,0.709296,FLOWING
1785170286,15.4611,0.709286,FLOWING
1785170352,15.5304,0.709479,FLOWING
1785170287,15.4581,0.709245,FLOWING
1785170288,15.4587,0.709241,FLOWING
1785170288,15.4489,0.709207,FLOWING
1785170289,15.464,0.709254,FLOWING
1785170289,15.454,0.709199,FLOWING
1785170290,15.5061,0.709346,FLOWING
1785170291,15.4843,0.709289,FLOWING
1785170291,15.517,0.709362,FLOWING
1785170357,15.4511,0.709167,FLOWING
1785170292,15.5185,0.70935,FLOWING
1785170293,15.5327,0.709399,FLOWING
1785170294,15.4407,0.709114,FLOWING
1785170294,15.5087,0.709302,FLOWING
1785170295,15.4674,0.70919,FLOWING
1785170295,15.4455,0.709116,FLOWING
1785170296,15.5113,0.709307,FLOWING
1785170297,15.4839,0.709212,FLOWING
1785170297,15.4485,0.709085,FLOWING
1785170298,15.4452,0.709074,FLOWING
1785170298,15.4598,0.709131,FLOWING
1785170299,15.427,0.709007,FLOWING
1785170300,15.4339,0.709037,FLOWING
1785170300,15.481,0.709147,FLOWING
1785170301,15.4241,0.708995,FLOWING
1785170367,15.4222,0.708971,FLOWING
1785170302,15.4486,0.709045,FLOWING
1785170303,15.4149,0.708922,FLOWING
1785170303,15.4943,0.709152,FLOWING
1785170304,15.4825,0.709125,FLOWING
1785170305,15.4133,0.708904,FLOWING
1785170305,15.4333,0.708969,FLOWING
1785170306,15.4428,0.708983,FLOWING
1785170306,15.4688,0.709033,FLOWING
1785170307,15.4579,0.70901,FLOWING
1785170308,15.4733,0.709054,FLOWING
1785170308,15.3985,0.708834,FLOWING
1785170309,15.4034,0.708838,FLOWING
1785170309,15.4201,0.708858,FLOWING
1785170310,15.4601,0.70898,FLOWING
1785170311,15.4191,0.708855,FLOWING
1785170311,15.4498,0.708941,FLOWING
1785170377,15.4441,0.7089,FLOWING
1785170312,15.411,0.708808,FLOWING
1785170313,15.4133,0.708788,FLOWING
1785170313,15.3714,0.708675,FLOWING
1785170314,15.4147,0.708804,FLOWING
1785170315,15.4471,0.70887,FLOWING
1785170315,15.3668,0.708633,FLOWING
1785170316,15.3878,0.70868,FLOWING
1785170382,15.4428,0.708845,FLOWING
1785170317,15.4259,0.708796,FLOWING
1785170318,15.4482,0.708841,FLOWING
1785170318,15.4033,0.708694,FLOWING
1785170319,15.3637,0.708584,FLOWING
1785170319,15.3787,0.708624,FLOWING
1785170320,15.3579,0.708544,FLOWING
1785170321,15.445,0.708795,FLOWING
1785170321,15.444,0.708783,FLOWING
1785170322,15.4376,0.708754,FLOWING
1785170323,15.428,0.708711,FLOWING
1785170323,15.4014,0.708637,FLOWING
1785170324,15.4253,0.708711,FLOWING
1785170324,15.432,0.708725,FLOWING
1785170325,15.4206,0.708682,FLOWING
1785170326,15.3347,0.708412,FLOWING
1785170326,15.3843,0.708544,FLOWING
1785170327,15.3418,0.708436,FLOWING
1785170327,15.3663,0.708475,FLOWING
1785170328,15.4167,0.708611,FLOWING
1785170329,15.3769,0.708507,FLOWING
1785170329,15.3687,0.708479,FLOWING
1785170330,15.4136,0.708605,FLOWING
1785170330,15.4106,0.708583,FLOWING
1785170331,15.3266,0.708332,FLOWING
1785170397,15.3593,0.708417,FLOWING
1785170332,15.3532,0.708374,FLOWING
1785170333,15.3897,0.708487,FLOWING
1785170333,15.3597,0.708379,FLOWING
1785170334,15.3921,0.708485,FLOWING
1785170335,15.3925,0.708486,FLOWING
1785170335,15.3253,0.708266,FLOWING
1785170336,15.3291,0.708279,FLOWING
1785170336,15.3764,0.708411,FLOWING
1785170337,15.3364,0.708276,FLOWING
1785170338,15.3778,0.708379,FLOWING
1785170338,15.3138,0.708194,FLOWING
1785170339,15.2972,0.708136,FLOWING
1785170339,15.3633,0.708313,FLOWING
1785170340,15.3383,0.708246,FLOWING
1785170341,15.3323,0.708209,FLOWING
1785170341,15.3058,0.708139,FLOWING
1785170407,15.2968,0.70809,FLOWING
1785170342,15.3467,0.708228,FLOWING
1785170343,15.3305,0.708185,FLOWING
1785170344,15.3481,0.708227,FLOWING
1785170344,15.3513,0.708243,FLOWING
1785170345,15.3227,0.708149,FLOWING
1785170345,15.3223,0.70814,FLOWING
1785170346,15.3487,0.708198,FLOWING
1785170412,15.3498,0.7082,FLOWING
1785170347,15.3329,0.708133,FLOWING
1785170348,15.2968,0.708031,FLOWING
1785170348,15.3347,0.70814,FLOWING
1785170349,15.3043,0.708026,FLOWING
1785170350,15.3077,0.70803,FLOWING
1785170350,15.3241,0.708076,FLOWING
1785170351,15.285,0.707958,FLOWING
1785170351,15.2572,0.707878,FLOWING
1785170417,15.33,0.70807,FLOWING
1785170353,15.3503,0.708139,FLOWING
1785170353,15.292,0.707958,FLOWING
1785170354,15.3116,0.708008,FLOWING
1785170355,15.3364,0.708056,FLOWING
1785170355,15.2938,0.70794,FLOWING
1785170356,15.2696,0.707839,FLOWING
1785170356,15.3008,0.707928,FLOWING
1785170357,15.2881,0.707888,FLOWING
1785170357,15.2533,0.707773,FLOWING
1785170358,15.2824,0.707847,FLOWING
1785170359,15.3273,0.707969,FLOWING
1785170359,15.2601,0.707765,FLOWING
1785170360,15.237,0.707705,FLOWING
1785170360,15.2844,0.707849,FLOWING
1785170361,15.2915,0.707839,FLOWING
1785170427,15.3013,0.707876,FLOWING
1785170362,15.2363,0.707659,FLOWING
1785170363,15.2878,0.707802,FLOWING
1785170363,15.2981,0.707848,FLOWING
1785170364,15.2594,0.707707,FLOWING
1785170364,15.2293,0.707629,FLOWING
1785170365,15.3102,0.707848,FLOWING
1785170366,15.3064,0.707844,FLOWING
1785170366,15.288,0.707774,FLOWING
1785170367,15.2801,0.707738,FLOWING
1785170368,15.2087,0.707528,FLOWING
1785170368,15.2184,0.70755,FLOWING
1785170369,15.2664,0.707668,FLOWING
1785170370,15.2289,0.707552,FLOWING
1785170370,15.2987,0.707763,FLOWING
1785170371,15.2703,0.707666,FLOWING
1785170371,15.2095,0.707474,FLOWING
1785170372,15.2295,0.707538,FLOWING
1785170372,15.2622,0.707619,FLOWING
1785170373,15.2336,0.707539,FLOWING
1785170374,15.2339,0.707533,FLOWING
1785170374,15.2473,0.707548,FLOWING
1785170375,15.2402,0.707513,FLOWING
1785170375,15.1903,0.707379,FLOWING
1785170376,15.2783,0.707629,FLOWING
1785170442,15.2342,0.707472,FLOWING
1785170377,15.2654,0.707572,FLOWING
1785170378,15.251,0.707523,FLOWING
1785170379,15.2003,0.707348,FLOWING
1785170379,15.2038,0.707367,FLOWING
1785170380,15.181,0.707291,FLOWING
1785170380,15.201,0.707351,FLOWING
1785170381,15.2619,0.707499,FLOWING
1785170382,15.185,0.707276,FLOWING
1785170382,15.2026,0.707315,FLOWING
1785170383,15.2525,0.707471,FLOWING
1785170383,15.2446,0.70742,FLOWING
1785170384,15.1735,0.70722,FLOWING
1785170384,15.1983,0.70728,FLOWING
1785170385,15.1719,0.707208,FLOWING
1785170386,15.1985,0.707277,FLOWING
1785170386,15.2105,0.707301,FLOWING
1785170452,15.2098,0.707293,FLOWING
1785170387,15.1921,0.707224,FLOWING
1785170388,15.1725,0.707172,FLOWING
1785170389,15.1602,0.707127,FLOWING
1785170389,15.1668,0.707123,FLOWING
1785170390,15.1826,0.707169,FLOWING
1785170390,15.2246,0.707271,FLOWING
1785170391,15.2196,0.707267,FLOWING
1785170457,15.2306,0.707282,FLOWING
1785170392,15.2188,0.707232,FLOWING
1785170393,15.203,0.707184,FLOWING
1785170394,15.2001,0.707174,FLOWING
1785170394,15.1303,0.706964,FLOWING
1785170395,15.188,0.707137,FLOWING
1785170395,15.1266,0.706943,FLOWING
1785170396,15.1494,0.707007,FLOWING
1785170397,15.1246,0.706901,FLOWING
1785170397,15.1904,0.707108,FLOWING
1785170398,15.2081,0.707157,FLOWING
1785170398,15.1418,0.70695,FLOWING
1785170399,15.1222,0.706868,FLOWING
1785170400,15.2032,0.707101,FLOWING
1785170400,15.1259,0.706886,FLOWING
1785170401,15.1134,0.706832,FLOWING
1785170401,15.1751,0.706993,FLOWING
1785170402,15.1714,0.706985,FLOWING
1785170403,15.1753,0.70699,FLOWING
1785170403,15.1508,0.706919,FLOWING
1785170404,15.1695,0.706941,FLOWING
1785170404,15.1497,0.706894,FLOWING
1785170405,15.1364,0.70684,FLOWING
1785170406,15.1417,0.706859,FLOWING
1785170406,15.118,0.706766,FLOWING
1785170407,15.0907,0.706696,FLOWING
1785170407,15.0876,0.706661,FLOWING
1785170408,15.0966,0.706678,FLOWING
1785170409,15.1704,0.706898,FLOWING
1785170409,15.1227,0.706759,FLOWING
1785170410,15.1328,0.706778,FLOWING
1785170410,15.1255,0.706744,FLOWING
1785170411,15.1724,0.706885,FLOWING
1785170412,15.0846,0.706607,FLOWING
1785170412,15.112,0.706688,FLOWING
1785170413,15.1088,0.706654,FLOWING
1785170414,15.0885,0.706595,FLOWING
1785170414,15.0735,0.706537,FLOWING
1785170415,15.093,0.706604,FLOWING
1785170415,15.0767,0.706541,FLOWING
1785170416,15.0852,0.706545,FLOWING
1785170417,15.0696,0.7065,FLOWING
1785170417,15.1406,0.706714,FLOWING
1785170418,15.0961,0.706572,FLOWING
1785170418,15.1149,0.706606,FLOWING
1785170419,15.1161,0.706607,FLOWING
1785170419,15.1122,0.7066,FLOWING
1785170420,15.1326,0.706633,FLOWING
1785170421,15.1032,0.706541,FLOWING
1785170421,15.0938,0.706526,FLOWING
1785170487,15.1298,0.706605,FLOWING
1785170422,15.1227,0.706588,FLOWING
1785170423,15.0663,0.706404,FLOWING
1785170423,15.137,0.706608,FLOWING
1785170424,15.126,0.706571,FLOWING
1785170425,15.0825,0.706449,FLOWING
1785170425,15.1179,0.706533,FLOWING
1785170426,15.1064,0.70648,FLOWING
1785170426,15.0735,0.706387,FLOWING
1785170427,15.0854,0.706427,FLOWING
1785170428,15.0661,0.706343,FLOWING
1785170428,15.0652,0.706355,FLOWING
1785170429,15.1117,0.70648,FLOWING
1785170430,15.0201,0.706186,FLOWING
1785170430,15.0415,0.706259,FLOWING
1785170431,15.095,0.706411,FLOWING
1785170431,15.0519,0.706269,FLOWING
1785170432,15.1085,0.706425,FLOWING
1785170433,15.1058,0.7064,FLOWING
1785170433,15.0638,0.70628,FLOWING
1785170434,15.0404,0.706197,FLOWING
1785170434,15.0412,0.706194,FLOWING
1785170435,15.0475,0.706193,FLOWING
1785170436,15.0255,0.706138,FLOWING
1785170436,15.089,0.706322,FLOWING
1785170502,15.0646,0.706239,FLOWING
1785170437,15.0049,0.706062,FLOWING
1785170438,15.086,0.706286,FLOWING
1785170439,15.0823,0.706259,FLOWING
1785170439,15.0117,0.706053,FLOWING
1785170440,15.0605,0.706168,FLOWING
1785170441,15.0486,0.706134,FLOWING
1785170441,15.001,0.706005,FLOWING
1785170442,15.0654,0.706161,FLOWING
1785170442,15.0111,0.706001,FLOWING
1785170443,14.995,0.705944,FLOWING
1785170443,14.9849,0.705902,FLOWING
1785170444,15.017,0.706014,FLOWING
1785170445,15.0403,0.706055,FLOWING
1785170445,14.9853,0.705884,FLOWING
1785170446,15.0106,0.705973,FLOWING
1785170446,14.9991,0.705906,FLOWING
1785170447,15.0012,0.705923,FLOWING
1785170448,15.0557,0.706062,FLOWING
1785170448,15.0614,0.70609,FLOWING
1785170449,14.9691,0.705787,FLOWING
1785170450,15.0436,0.706006,FLOWING
1785170450,14.9872,0.705839,FLOWING
1785170451,15.0118,0.705894,FLOWING
1785170451,14.9732,0.70577,FLOWING
1785170452,15.0428,0.705965,FLOWING
1785170453,15.0018,0.705862,FLOWING
1785170453,15.0324,0.705923,FLOWING
1785170454,15.0418,0.705942,FLOWING
1785170454,15.03,0.70592,FLOWING
1785170455,15.0278,0.7059,FLOWING
1785170456,15.0248,0.705869,FLOWING
1785170456,15.0373,0.70591,FLOWING
1785170457,15.0352,0.705884,FLOWING
1785170457,14.9462,0.705636,FLOWING
1785170458,15.0308,0.70587,FLOWING
1785170458,14.9871,0.705726,FLOWING
1785170459,15.0246,0.705829,FLOWING
1785170460,15.0163,0.705797,FLOWING
1785170460,14.9441,0.705598,FLOWING
1785170461,15.0148,0.705773,FLOWING
1785170461,14.9664,0.705625,FLOWING
1785170527,14.9627,0.705606,FLOWING
1785170463,14.9688,0.705612,FLOWING
1785170463,14.9777,0.705635,FLOWING
1785170464,14.9441,0.705538,FLOWING
1785170464,14.948,0.705535,FLOWING
1785170465,14.9297,0.705484,FLOWING
1785170466,14.9764,0.705601,FLOWING
1785170466,14.9436,0.70552,FLOWING
1785170467,14.9139,0.70542,FLOWING
1785170468,14.9743,0.705574,FLOWING
1785170468,14.9778,0.705586,FLOWING
1785170469,14.9615,0.705526,FLOWING
1785170469,14.9379,0.70546,FLOWING
1785170470,14.9529,0.705477,FLOWING
1785170471,14.9491,0.705473,FLOWING
1785170471,14.8962,0.705318,FLOWING
1785170472,14.9701,0.705518,FLOWING
1785170472,14.9017,0.705297,FLOWING
1785170473,14.915,0.705329,FLOWING
1785170474,14.9452,0.70542,FLOWING
1785170474,14.9466,0.705428,FLOWING
1785170475,14.9031,0.705279,FLOWING
1785170475,14.8904,0.705234,FLOWING
1785170476,14.9615,0.70544,FLOWING
1785170477,14.9494,0.705394,FLOWING
1785170542,14.9633,0.705416,FLOWING
1785170478,14.8819,0.705188,FLOWING
1785170478,14.924,0.705288,FLOWING
1785170479,14.941,0.705334,FLOWING
1785170479,14.9287,0.705282,FLOWING
1785170480,14.9413,0.705315,FLOWING
1785170481,14.8693,0.705091,FLOWING
1785170481,14.8706,0.705115,FLOWING
1785170547,14.8753,0.705102,FLOWING
1785170483,14.8714,0.705079,FLOWING
1785170483,14.9427,0.70529,FLOWING
1785170484,14.892,0.705126,FLOWING
1785170484,14.8681,0.705058,FLOWING
1785170485,14.9481,0.705283,FLOWING
1785170486,14.8894,0.705092,FLOWING
1785170486,14.8787,0.705054,FLOWING
1785170487,14.9178,0.705169,FLOWING
1785170487,14.871,0.705017,FLOWING
1785170488,14.8807,0.705039,FLOWING
1785170489,14.8955,0.705092,FLOWING
1785170489,14.9064,0.705097,FLOWING
1785170490,14.8949,0.705056,FLOWING
1785170490,14.9092,0.705113,FLOWING
1785170491,14.8552,0.704925,FLOWING
1785170492,14.8528,0.704919,FLOWING
1785170492,14.8712,0.704957,FLOWING
1785170493,14.9092,0.705061,FLOWING
1785170493,14.8328,0.704848,FLOWING
1785170494,14.8556,0.704894,FLOWING
1785170495,14.8513,0.704868,FLOWING
1785170495,14.8348,0.704817,FLOWING
1785170496,14.9182,0.705046,FLOWING
1785170496,14.8535,0.704851,FLOWING
1785170562,14.8177,0.704746,FLOWING
1785170498,14.868,0.704898,FLOWING
1785170498,14.8785,0.704906,FLOWING
1785170499,14.8389,0.70479,FLOWING
1785170499,14.8857,0.704923,FLOWING
1785170500,14.8185,0.704706,FLOWING
1785170501,14.8644,0.704835,FLOWING
1785170501,14.8397,0.704764,FLOWING
1785170567,14.8598,0.704799,FLOWING
1785170502,14.8402,0.704748,FLOWING
1785170503,14.8439,0.704753,FLOWING
1785170504,14.8238,0.704667,FLOWING
1785170504,14.879,0.704824,FLOWING
1785170505,14.8766,0.704834,FLOWING
1785170505,14.833,0.704697,FLOWING
1785170506,14.8818,0.704821,FLOWING
1785170507,14.7921,0.704553,FLOWING
1785170573,14.8685,0.704782,FLOWING
1785170508,14.829,0.704642,FLOWING
1785170509,14.784,0.704494,FLOWING
1785170509,14.8078,0.704569,FLOWING
1785170510,14.8245,0.704601,FLOWING
1785170510,14.8322,0.704636,FLOWING
1785170511,14.8538,0.704683,FLOWING
1785170512,14.8105,0.704533,FLOWING
1785170577,14.7913,0.704488,FLOWING
1785170513,14.7804,0.704448,FLOWING
1785170513,14.7882,0.704447,FLOWING
1785170514,14.795,0.704468,FLOWING
1785170514,14.7785,0.704399,FLOWING
1785170515,14.7961,0.704441,FLOWING
1785170516,14.7668,0.70437,FLOWING
1785170516,14.8321,0.70455,FLOWING
1785170582,14.7688,0.704353,FLOWING
1785170517,14.8295,0.704524,FLOWING
1785170518,14.7631,0.704333,FLOWING
1785170518,14.8352,0.704534,FLOWING
1785170519,14.794,0.7044,FLOWING
1785170520,14.7904,0.704389,FLOWING
1785170520,14.835,0.704509,FLOWING
1785170521,14.8134,0.704437,FLOWING
1785170521,14.7421,0.704215,FLOWING
1785170522,14.7681,0.704268,FLOWING
1785170523,14.7846,0.704325,FLOWING
1785170523,14.7407,0.704171,FLOWING
1785170524,14.7939,0.704325,FLOWING
1785170525,14.737,0.704173,FLOWING
1785170525,14.7586,0.704207,FLOWING
1785170526,14.758,0.704214,FLOWING
1785170526,14.8005,0.704327,FLOWING
1785170592,14.7924,0.704305,FLOWING
1785170528,14.7279,0.704098,FLOWING
1785170528,14.7478,0.704148,FLOWING
1785170529,14.7949,0.704276,FLOWING
1785170529,14.7588,0.704153,FLOWING
1785170530,14.8039,0.70428,FLOWING
1785170531,14.7885,0.704233,FLOWING
1785170531,14.7327,0.704072,FLOWING
1785170597,14.772,0.704185,FLOWING
1785170533,14.7699,0.704149,FLOWING
1785170533,14.7806,0.704191,FLOWING
1785170534,14.7708,0.704141,FLOWING
1785170534,14.7964,0.704218,FLOWING
1785170535,14.707,0.703927,FLOWING
1785170536,14.7103,0.703931,FLOWING
1785170536,14.7353,0.703999,FLOWING
1785170537,14.7571,0.704074,FLOWING
1785170537,14.7058,0.703905,FLOWING
1785170538,14.7332,0.703992,FLOWING
1785170539,14.7698,0.704068,FLOWING
1785170539,14.7425,0.703981,FLOWING
1785170540,14.7116,0.703897,FLOWING
1785170540,14.6974,0.703845,FLOWING
1785170541,14.6862,0.703798,FLOWING
1785170542,14.7526,0.703998,FLOWING
1785170542,14.7139,0.703868,FLOWING
1785170543,14.6905,0.703777,FLOWING
1785170543,14.7145,0.703868,FLOWING
1785170544,14.7306,0.70391,FLOWING
1785170545,14.6754,0.703736,FLOWING
1785170545,14.6726,0.703708,FLOWING
1785170546,14.7433,0.70392,FLOWING
1785170546,14.758,0.703954,FLOWING
1785170612,14.7483,0.703902,FLOWING
1785170547,14.6902,0.703741,FLOWING
1785170548,14.7293,0.70385,FLOWING
1785170549,14.6897,0.703702,FLOWING
1785170549,14.7303,0.703834,FLOWING
1785170550,14.7239,0.703802,FLOWING
1785170550,14.6561,0.703582,FLOWING
1785170551,14.7049,0.703731,FLOWING
1785170552,14.6834,0.703647,FLOWING
1785170552,14.7283,0.703785,FLOWING
1785170553,14.7119,0.703737,FLOWING
1785170553,14.7043,0.703695,FLOWING
1785170554,14.6811,0.703627,FLOWING
1785170555,14.6591,0.703542,FLOWING
1785170555,14.678,0.7036,FLOWING
1785170556,14.7123,0.703683,FLOWING
1785170556,14.6383,0.703454,FLOWING
1785170557,14.6861,0.703594,FLOWING
1785170558,14.7309,0.703732,FLOWING
1785170558,14.6925,0.703608,FLOWING
1785170559,14.6574,0.703498,FLOWING
1785170560,14.7203,0.703675,FLOWING
1785170560,14.6739,0.703534,FLOWING
1785170561,14.6661,0.703502,FLOWING
1785170561,14.6531,0.703434,FLOWING
1785170627,14.6253,0.703357,FLOWING
1785170563,14.6298,0.703349,FLOWING
1785170563,14.6987,0.703567,FLOWING
1785170564,14.6404,0.703389,FLOWING
1785170564,14.6635,0.703428,FLOWING
1785170565,14.6505,0.703384,FLOWING
1785170566,14.6386,0.703349,FLOWING
1785170566,14.6204,0.703271,FLOWING
1785170567,14.6639,0.703405,FLOWING
1785170633,14.6697,0.703416,FLOWING
1785170568,14.6901,0.703477,FLOWING
1785170568,14.6187,0.70324,FLOWING
1785170569,14.6351,0.703297,FLOWING
1785170570,14.6102,0.703222,FLOWING
1785170570,14.6161,0.703233,FLOWING
1785170571,14.6245,0.703239,FLOWING
1785170571,14.6323,0.703241,FLOWING
1785170572,14.6099,0.703193,FLOWING
1785170573,14.6401,0.703248,FLOWING
1785170573,14.6267,0.703201,FLOWING
1785170574,14.6751,0.703346,FLOWING
1785170575,14.6005,0.703129,FLOWING
1785170575,14.6582,0.703269,FLOWING
1785170576,14.6368,0.703207,FLOWING
1785170576,14.5842,0.703047,FLOWING
1785170642,14.5927,0.703072,FLOWING
1785170578,14.6603,0.703264,FLOWING
1785170578,14.6138,0.703104,FLOWING
1785170579,14.6197,0.703113,FLOWING
1785170579,14.6162,0.703113,FLOWING
1785170580,14.663,0.703247,FLOWING
1785170581,14.6129,0.703094,FLOWING
1785170581,14.637,0.703134,FLOWING
1785170582,14.607,0.703056,FLOWING
1785170582,14.5948,0.703009,FLOWING
1785170583,14.6156,0.703061,FLOWING
1785170584,14.5885,0.702982,FLOWING
1785170584,14.5914,0.702963,FLOWING
1785170585,14.6034,0.703001,FLOWING
1785170585,14.5556,0.702841,FLOWING
1785170586,14.6071,0.702999,FLOWING
1785170587,14.5595,0.702834,FLOWING
1785170587,14.613,0.703003,FLOWING
1785170588,14.5896,0.702918,FLOWING
1785170588,14.5482,0.702798,FLOWING
1785170589,14.5479,0.702786,FLOWING
1785170590,14.5775,0.702871,FLOWING
1785170590,14.5505,0.70276,FLOWING
1785170591,14.5672,0.702804,FLOWING
1785170591,14.5674,0.702792,FLOWING
1785170657,14.591,0.70287,FLOWING
1785170592,14.5948,0.702865,FLOWING
1785170593,14.5693,0.702784,FLOWING
1785170594,14.6006,0.702877,FLOWING
1785170594,14.5859,0.702821,FLOWING
1785170595,14.5733,0.702776,FLOWING
1785170595,14.6145,0.702887,FLOWING
1785170596,14.5793,0.702777,FLOWING
1785170597,14.5541,0.702706,FLOWING
1785170597,14.6108,0.702847,FLOWING
1785170598,14.5866,0.702767,FLOWING
1785170599,14.5407,0.70263,FLOWING
1785170599,14.5966,0.702795,FLOWING
1785170600,14.5876,0.702745,FLOWING
1785170600,14.5881,0.702746,FLOWING
1785170601,14.5501,0.702642,FLOWING
